"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Jordy","Delem","Jordy Delem","SEA",2019,1552,"CDM",7,0,20.1779457741146,0.571428571428571,0,0.278,-0.278307458149532,-0.278307458149532,2,33.0798309294453,0,0.0495076517327175,-0.0495076517327175,0.327815109882249,0,0.209750278266065,0.039758208307076,0.0247538258663587,-0.039758208307076,-0.0247538258663587,71,"SEA",1552,"CDM",0.43298969072165,0,0,0.0172148943185278,-0.0172148943185278,-0.0172148943185278,0.123711340206186,0,0.00306232897315778,-0.00306232897315778,0.0202772232916855,0,0.0129742440164576,71,131,53,"Delem"
"Jonathan","Bornstein","Jonathan Bornstein","CHI",2019,973,"FB/WB",2,0,25.3929646443753,1,0,0.095,-0.0954456388946634,-0.0954456388946634,4,20.882889561335,0,0.230363401677619,-0.230363401677619,0.325809040572283,0,0.0671199134218822,0.0477228194473317,0.0575908504194048,-0.0477228194473317,-0.0575908504194048,NA,"CHI",973,"FB/WB",0.197327852004111,0,0,0.00941704145312198,-0.00941704145312198,-0.00941704145312198,0.394655704008222,0,0.0227285576167024,-0.0227285576167024,0.0321455990698244,0,0.00662231417112096,NA,70,98,"Bornstein"
"Henry","Wingo","Henry Wingo","SEA",2019,223,"Wing",3,0,28.6086853263611,0,0,0.101,-0.101098948632705,-0.101098948632705,3,27.4612349503805,0,0.22404361109309,-0.22404361109309,0.325142559725796,0,0.0664668013483282,0.0336996495442352,0.0746812036976968,-0.0336996495442352,-0.0746812036976968,70,"SEA",223,"Wing",1.2914798206278,0,0,0.0435224173486086,-0.0435224173486086,-0.0435224173486086,1.2914798206278,0,0.0964492675557699,-0.0964492675557699,0.139971684904379,0,0.0286135108943476,70,72,63,"Wingo"
"Kofi","Opare","Kofi Opare","COL",2019,290,"CB",3,0,9.82247271849581,0.333333333333333,0,0.322,-0.321681212819802,-0.321681212819802,0,NA,0,0,0,0.321681212819802,0,0.173583707180195,0.107227070939934,0,-0.107227070939934,0,70,"COL",290,"CB",0.993103448275862,0,0,0.106487573898969,-0.106487573898969,-0.106487573898969,0,0,0,0,0.106487573898969,0,0.0574621927217196,70,139,45,"Opare"
"Danilo","Silva","Danilo Silva","LAFC",2019,252,"CB",2,0,13.5563545176803,0.5,0,0.185,-0.184763955753961,-0.184763955753961,1,13.6898876912851,0,0.132337655351422,-0.132337655351422,0.317101611105383,0,0.157836109063622,0.0923819778769806,0.132337655351422,-0.0923819778769806,-0.132337655351422,200,"LAFC",252,"CB",0.761904761904762,0,0,0.0703862688586519,-0.0703862688586519,-0.0703862688586519,0.380952380952381,0,0.0504143448957797,-0.0504143448957797,0.120800613754432,0,0.0601280415480464,200,107,122,"Silva"
"Vito","Mannone","Vito Mannone","MIN",2019,3296,"GK",0,0,NA,NA,0,0,0,0,2,14.4299943267752,0,0.316175787165118,-0.316175787165118,0.316175787165118,0,0,0,0.158087893582559,0,-0.158087893582559,594,"MIN",3296,"GK",0,0,0,0,0,0,0.058252427184466,0,0.00920900350966364,-0.00920900350966364,0.00920900350966364,0,0,594,4,146,"Mannone"
"Emanuel","Cecchini","Emanuel Cecchini","SEA",2019,174,"CDM",2,0,23.5362789871972,0,0,0.13,-0.130165025562179,-0.130165025562179,1,10.2447364534184,0,0.184175020952596,-0.184175020952596,0.314340046514775,0,0.031212594927721,0.0650825127810894,0.184175020952596,-0.0650825127810894,-0.184175020952596,NA,"SEA",174,"CDM",1.10344827586207,0,0,0.0718151865170641,-0.0718151865170641,-0.0718151865170641,0.551724137931034,0,0.101613804663501,-0.101613804663501,0.173428991180565,0,0.0172207420290875,NA,85,187,"Cecchini"
"Kamal","Miller","Kamal Miller","ORL",2019,1470,"FB/WB",1,0,37.1625056340393,0,0,0.018,-0.0183700021928489,-0.0183700021928489,4,17.9528877129354,0,0.292487880007248,-0.292487880007248,0.310857882200097,0,0.0112327238072688,0.0183700021928489,0.0731219700018119,-0.0183700021928489,-0.0731219700018119,NA,"ORL",1470,"FB/WB",0.0653061224489796,0,0,0.00119967361259422,-0.00119967361259422,-0.00119967361259422,0.261224489795918,0,0.0191012493065958,-0.0191012493065958,0.02030092291919,0,0.000733565636393062,NA,28,145,"Miller"
"Diego","Campos","Diego Campos","CHI",2019,472,"FB/WB",2,0,30.7978957395624,0,0,0.057,-0.0569027209894958,-0.0569027209894958,3,13.0043603234551,0,0.246671071143975,-0.246671071143975,0.303573792133471,0,0.0553767388578581,0.0284513604947479,0.0822236903813249,-0.0284513604947479,-0.0822236903813249,73,"CHI",472,"FB/WB",0.406779661016949,0,0,0.0115734347775246,-0.0115734347775246,-0.0115734347775246,0.610169491525424,0,0.0501703873513169,-0.0501703873513169,0.0617438221288415,0,0.0112630655304118,73,42,76,"Campos"
"Eric","Alexander","Eric Alexander","CIN",2019,344,"CDM",0,0,NA,NA,0,0,0,0,3,21.9440372348859,1,0.300990101879552,0.699009898120448,0.300990101879552,0,0,0,0.100330033959851,0,0.233003299373483,270,"CIN",344,"CDM",0,0,0,0,0,0,0.837209302325581,0.27906976744186,0.0839972377338285,0.195072529708032,0.0839972377338285,0,0,270,6,231,"Alexander"
"Alfonso","Ocampo-Chavez","Alfonso Ocampo-Chavez","SEA",2019,99,"F",1,1,23.116561703679,0,0,0.111,0.232742166003579,-0.111341899466402,2,18.8189993345974,0,0.17617049917276,-0.17617049917276,0.287512398639161,0,0.0691326931311401,0.111341899466402,0.0880852495863798,-0.111341899466402,-0.0880852495863798,86,"SEA",99,"F",0.96969696969697,0.96969696969697,0,0.107967902512874,0.22568937309438,-0.107967902512874,1.93939393939394,0,0.170831999197827,-0.170831999197827,0.278799901710702,0,0.0670377630362571,86,78,60,"Ocampo-Chavez"
"Jeremiah","Gutjahr","Jeremiah Gutjahr","CHI",2019,542,"FB/WB",1,0,30.0522482520027,0,0,0.031,-0.0306704166691671,-0.0306704166691671,4,19.8160286025798,1,0.249359985765533,0.750640014234467,0.2800304024347,0,2.20755410675463e-06,0.0306704166691671,0.0623399964413832,-0.0306704166691671,0.187660003558617,56,"CHI",542,"FB/WB",0.177121771217712,0,0,0.00543239852442812,-0.00543239852442812,-0.00543239852442812,0.708487084870849,0.177121771217712,0.0441670823496147,0.132954688868097,0.0495994808740428,0,3.91005893447314e-07,56,32,120,"Gutjahr"
"Niko","Hansen","Niko Hansen","HOU, CLB",2019,347,"Wing",1,0,22.8965111971235,0,0,0.057,-0.0571466123998791,-0.0571466123998791,4,18.883826698785,0,0.221691538447711,-0.221691538447711,0.278838150847591,0,0.00128735723725149,0.0571466123998791,0.0554228846119279,-0.0571466123998791,-0.0554228846119279,79,"HOU, CLB",347,"Wing",0.276657060518732,0,0,0.0158100138051539,-0.0158100138051539,-0.0158100138051539,1.10662824207493,0,0.0613325293688193,-0.0613325293688193,0.0771425431739732,0,0.000356156469095514,79,43,13,"Hansen"
"James","Sands","James Sands","NYC",2019,1602,"CB",2,1,30.6399185458857,0.5,0,0.063,-0.00828663644675446,-0.0628371522189724,4,24.337238261475,0,0.213617503438585,-0.213617503438585,0.276454655657557,0,0.0325445812815917,0.0314185761094862,0.0534043758596461,-0.0314185761094862,-0.0534043758596461,105,"NYC",1602,"CB",0.119850187265918,0.0599250936329588,0,0.00376552223035041,-0.00049657746497405,-0.00376552223035041,0.239700374531835,0,0.0128010488951961,-0.0128010488951961,0.0165665711255465,0,0.00195023708054482,105,47,86,"Sands"
"Edwin","Cerrillo","Edwin Cerrillo","FCD",2019,997,"CDM",4,0,29.6433829928528,0.5,0,0.126,-0.125737521518843,-0.125737521518843,6,32.1864485879755,0,0.150183666641163,-0.150183666641163,0.275921188160006,0,0.0479156503674402,0.0314343803797108,0.0250306111068605,-0.0314343803797108,-0.0250306111068605,100,"FCD",997,"CDM",0.385155466399198,0,0,0.0121071234361173,-0.0121071234361173,-0.0121071234361173,0.577733199598796,0,0.0144610150426797,-0.0144610150426797,0.026568138478797,0,0.00461374366627308,100,83,226,"Cerrillo"
"Connor","Maloney","Connor Maloney","CLB",2019,854,"FB/WB",4,1,29.9780528979662,0,0,0.152,-0.0655114482543133,-0.152294355695279,2,22.2771366337498,0,0.122562393730083,-0.122562393730083,0.274856749425362,0,0.0822609162429605,0.0380735889238199,0.0612811968650413,-0.0380735889238199,-0.0612811968650413,NA,"CLB",854,"FB/WB",0.449648711943794,0.112412177985948,0,0.0171197402186731,-0.00736428458128111,-0.0171197402186731,0.224824355971897,0,0.0137775056183699,-0.0137775056183699,0.030897245837043,0,0.00924712875799088,NA,94,97,"Maloney"
"Juan","Cabezas","Juan Cabezas","HOU",2019,602,"CDM",3,1,21.9391926855146,0.333333333333333,1,0.265,0.133564006676222,0.734946564143843,1,63.0079282709724,0,0.00533214410792335,-0.00533214410792335,0.270385579964081,0.673922951771423,0.102958698950403,0.0883511452853858,0.00533214410792335,0.244982188047947,-0.00533214410792335,292,"HOU",602,"CDM",0.478405315614618,0.159468438538206,0.159468438538206,0.042267657545168,0.0212992435895636,0.117200780993038,0.159468438538206,0,0.000850308694951232,-0.000850308694951232,0.0431179662401192,0.107469440814048,0.0164186629555461,292,128,336,"Cabezas"
"Jhegson","Mendez","Jhegson Mendez","ORL",2019,195,"CM",3,0,23.2376001884545,1,0,0.223,-0.223424664370007,-0.223424664370007,2,29.0922199465046,0,0.0468260992385474,-0.0468260992385474,0.270250763608554,0,0.202819806767137,0.0744748881233355,0.0234130496192737,-0.0744748881233355,-0.0234130496192737,NA,"ORL",195,"CM",1.47692307692308,0,0,0.109993680920619,-0.109993680920619,-0.109993680920619,0.984615384615385,0,0.0230528488559003,-0.0230528488559003,0.133046529776519,0,0.0998497510238215,NA,116,170,"Mendez"
"Andre","Horta","Andre Horta","LAFC",2019,198,"CM",4,0,33.2814293693455,0.5,0,0.182,-0.181606630493914,-0.181606630493914,2,25.632715854944,0,0.0884202992666597,-0.0884202992666597,0.270026929760574,0,0.053450270055233,0.0454016576234786,0.0442101496333298,-0.0454016576234786,-0.0442101496333298,1278,"LAFC",198,"CM",1.93939393939394,0,0,0.0880516996334131,-0.0880516996334131,-0.0880516996334131,0.96969696969697,0,0.0428704481292895,-0.0428704481292895,0.130922147762703,0,0.0259152824510221,1278,103,67,"Horta"
"Mikey","Ambrose","Mikey Ambrose","ATL",2019,284,"FB/WB",0,0,NA,NA,0,0,0,0,3,10.7725339374245,0,0.26640888637516,-0.26640888637516,0.26640888637516,0,0,0,0.0888029621250533,0,-0.0888029621250533,72,"ATL",284,"FB/WB",0,0,0,0,0,0,1.01408450704225,0,0.0900537080704766,-0.0900537080704766,0.0900537080704766,0,0,72,2,125,"Ambrose"
"Ballou","Tabla","Ballou Tabla","MTL",2019,144,"Wing",2,0,19.1445036931433,0.5,0,0.197,-0.196786595999415,-0.196786595999415,2,24.8797750572556,0,0.0677892369872431,-0.0677892369872431,0.264575832986658,0,0.115002625282748,0.0983932979997076,0.0338946184936216,-0.0983932979997076,-0.0338946184936216,NA,"MTL",144,"Wing",1.33333333333333,0,0,0.13119106399961,-0.13119106399961,-0.13119106399961,1.33333333333333,0,0.0451928246581621,-0.0451928246581621,0.176383888657772,0,0.0766684168551654,NA,110,183,"Tabla"
"Diedie","Traore","Diedie Traore","LAG",2019,238,"FB/WB",0,0,NA,NA,0,0,0,0,3,14.3548007027159,0,0.257822627290267,-0.257822627290267,0.257822627290267,0,0,0,0.0859408757634224,0,-0.0859408757634224,56,"LAG",238,"FB/WB",0,0,0,0,0,0,1.21008403361345,0,0.103995681596074,-0.103995681596074,0.103995681596074,0,0,56,9,169,"Traore"
"Olivier","Mbaizo","Olivier Mbaizo","PHI",2019,215,"FB/WB",1,0,20.5343425753054,0,0,0.064,-0.0638207558874322,-0.0638207558874322,2,19.9531412499301,1,0.192385402331595,0.807614597668405,0.256206158219027,0,8.50958990270308e-05,0.0638207558874322,0.0961927011657974,-0.0638207558874322,0.403807298834203,71,"PHI",215,"FB/WB",0.446511627906977,0,0,0.0284967096055511,-0.0284967096055511,-0.0284967096055511,0.893023255813953,0.446511627906977,0.0859023191806191,0.360609308726358,0.11439902878617,0,3.79963084027673e-05,71,48,236,"Mbaizo"
"Andreu","Fontas","Andreu Fontas","SKC",2019,1051,"CB",3,1,24.6887656566493,0.333333333333333,0,0.154,0.0230988331186797,-0.153502881770648,3,29.5949748265802,0,0.101970121307048,-0.101970121307048,0.255473003077695,0,0.128613806814365,0.0511676272568826,0.0339900404356825,-0.0511676272568826,-0.0339900404356825,1050,"SKC",1051,"CB",0.274024738344434,0.0913415794481446,0,0.0140211956707728,0.00210988390046932,-0.0140211956707728,0.274024738344434,0,0.00931411193670463,-0.00931411193670463,0.0233353076074774,0,0.0117477882532627,1050,95,168,"Fontas"
"Deklan","Wynne","Deklan Wynne","COL",2019,993,"CB",0,0,NA,NA,0,0,0,0,3,12.7637587662423,0,0.253075103639704,-0.253075103639704,0.253075103639704,0,0,0,0.0843583678799013,0,-0.0843583678799013,74,"COL",993,"CB",0,0,0,0,0,0,0.290030211480363,0,0.024466475276346,-0.024466475276346,0.024466475276346,0,0,74,17,211,"Wynne"
"Kevin","Garcia","Kevin Garcia","HOU",2019,894,"CB",1,0,9.56215587616098,0,0,0.076,-0.075542725907585,-0.075542725907585,2,30.6698106696071,0,0.168214537375506,-0.168214537375506,0.243757263283091,0,0.0474749683933584,0.075542725907585,0.0841072686877529,-0.075542725907585,-0.0841072686877529,72,"HOU",894,"CB",0.10738255033557,0,0,0.00811197056725745,-0.00811197056725745,-0.00811197056725745,0.214765100671141,0,0.0180633060269,-0.0180633060269,0.0261752765941574,0,0.00509798318317942,72,61,191,"Garcia"
"Niki","Jackson","Niki Jackson","COL",2019,55,"sub",2,1,13.3907002503072,0.5,0,0.234,-0.0489350282904387,-0.234184827028826,0,NA,0,0,0,0.234184827028826,0,0.413892262398324,0.117092413514413,0,-0.117092413514413,0,57,"COL",55,"sub",3.49090909090909,1.74545454545455,0,0.40875897081395,-0.085413867561493,-0.40875897081395,0,0,0,0,0.40875897081395,0,0.722430130731619,57,121,38,"Jackson"
"Tony","Rocha","Tony Rocha","NYC",2019,972,"CM",2,0,30.7651178852864,0.5,0,0.059,-0.0585268111429553,-0.0585268111429553,4,24.585510499286,0,0.16307035663388,-0.16307035663388,0.221597167776835,0,0.0273300495276446,0.0292634055714777,0.0407675891584699,-0.0292634055714777,-0.0407675891584699,72,"NYC",972,"CM",0.197530864197531,0,0,0.00578042579189682,-0.00578042579189682,-0.00578042579189682,0.395061728395062,0,0.0161057142354449,-0.0161057142354449,0.0218861400273417,0,0.00269926415087848,72,44,217,"Rocha"
"Thomas","Chacon","Thomas Chacon","MIN",2019,90,"Wing",2,1,18.8072491673284,0,0,0.162,-0.0925466461250885,-0.161552287594212,2,31.0359730541619,0,0.0570886630797171,-0.0570886630797171,0.218640950673929,0,0.158116503910545,0.080776143797106,0.0285443315398585,-0.080776143797106,-0.0285443315398585,NA,"MIN",90,"Wing",2.13333333333333,1.06666666666667,0,0.172322440100493,-0.0987164225334278,-0.172322440100493,2.13333333333333,0,0.0608945739516982,-0.0608945739516982,0.233217014052191,0,0.168657604171248,NA,96,135,"Chacon"
"Danny","Leyva","Danny Leyva","SEA",2019,463,"CDM",4,0,25.0556666901508,0.75,0,0.141,-0.141263045182139,-0.141263045182139,2,22.9975136735532,0,0.0722718660220622,-0.0722718660220622,0.213534911204202,0,0.0977049671958052,0.0353157612955349,0.0361359330110311,-0.0353157612955349,-0.0361359330110311,90,"SEA",463,"CDM",0.829373650107991,0,0,0.0292899618520203,-0.0292899618520203,-0.0292899618520203,0.414686825053996,0,0.0149850953307084,-0.0149850953307084,0.0442750571827286,0,0.0202584813192166,90,89,156,"Leyva"
"Danilo","Acosta","Danilo Acosta","ORL",2019,718,"FB/WB",1,0,17.8631688118318,0,0,0.068,-0.0683455447298162,-0.0683455447298162,1,9.54371520949782,0,0.137107661030687,-0.137107661030687,0.205453205760503,0,0.054019407959762,0.0683455447298162,0.137107661030687,-0.0683455447298162,-0.137107661030687,110,"ORL",718,"FB/WB",0.133704735376045,0,0,0.00913812297223169,-0.00913812297223169,-0.00913812297223169,0.133704735376045,0,0.0183319435361364,-0.0183319435361364,0.0274700665083681,0,0.00722265064643058,110,54,139,"Acosta"
"Alex","De John","Alex De John","ORL",2019,429,"CB",1,0,8.97287022083792,0,0,0.079,-0.0793677214378186,-0.0793677214378186,1,17.1027132350396,0,0.109590447778836,-0.109590447778836,0.188958169216655,0,0.0338712205637344,0.0793677214378186,0.109590447778836,-0.0793677214378186,-0.109590447778836,147,"ORL",429,"CB",0.223776223776224,0,0,0.0177606089930783,-0.0177606089930783,-0.0177606089930783,0.223776223776224,0,0.0245237365658934,-0.0245237365658934,0.0422843455589717,0,0.00757957383244405,147,65,241,"John"
"Brian","Rowe","Brian Rowe","ORL",2019,3128,"GK",0,0,NA,NA,0,0,0,0,1,10.5790784097671,0,0.186526539288087,-0.186526539288087,0.186526539288087,0,0,0,0.186526539288087,0,-0.186526539288087,NA,"ORL",3128,"GK",0,0,0,0,0,0,0.030690537084399,0,0.00572459967124564,-0.00572459967124564,0.00572459967124564,0,0,NA,20,79,"Rowe"
"Aboubacar","Keita","Aboubacar Keita","CLB",2019,871,"CB",2,0,8.78556947843324,0,0,0.183,-0.18348049777123,-0.18348049777123,0,NA,0,0,0,0.18348049777123,0,0.153529898127589,0.0917402488856152,0,-0.0917402488856152,0,NA,"CLB",871,"CB",0.220436280137773,0,0,0.0202228792032585,-0.0202228792032585,-0.0202228792032585,0,0,0,0,0.0202228792032585,0,0.0169217798165884,NA,106,87,"Keita"
"Ema","Twumasi","Ema Twumasi","FCD",2019,38,"Wing",1,0,12.9005590964113,0,0,0.182,-0.182424892961221,-0.182424892961221,0,NA,0,0,0,0.182424892961221,0,0.0374658319971661,0.182424892961221,0,-0.182424892961221,0,197,"FCD",38,"Wing",2.52631578947368,0,0,0.460862887480979,-0.460862887480979,-0.460862887480979,0,0,0,0,0.460862887480979,0,0.0946505229402091,197,104,12,"Twumasi"
"Bryan","Reynolds","Bryan Reynolds","FCD",2019,165,"Wing",1,0,26.3712646644032,0,0,0.042,-0.0415369935763249,-0.0415369935763249,2,24.3489401081765,1,0.126090225455227,0.873909774544773,0.167627219031552,0,0.0757073679020423,0.0415369935763249,0.0630451127276134,-0.0415369935763249,0.436954887272387,70,"FCD",165,"Wing",0.581818181818182,0,0,0.0241669780807709,-0.0241669780807709,-0.0241669780807709,1.16363636363636,0.581818181818182,0.0733615857194047,0.508456596098777,0.0975285638001756,0,0.0440479231430064,70,35,150,"Reynolds"
"Michael","Salazar","Michael Salazar","HOU",2019,185,"Wing",1,0,10.8240473021878,0,0,0.11,-0.109655845792691,-0.109655845792691,1,21.4761873944143,0,0.051970743504668,-0.051970743504668,0.161626589297359,0,0.113826220871652,0.109655845792691,0.051970743504668,-0.109655845792691,-0.051970743504668,NA,"HOU",185,"Wing",0.518918918918919,0,0,0.0569024929518828,-0.0569024929518828,-0.0569024929518828,0.518918918918919,0,0.0269686020348547,-0.0269686020348547,0.0838710949867375,0,0.0590665794793435,NA,77,55,"Salazar"
"Ronaldo","Pena","Ronaldo Pena","HOU",2019,178,"F",2,0,39.259087022231,0.5,0,0.067,-0.0667969281970565,-0.0667969281970565,1,18.5231989677809,0,0.0921575167465786,-0.0921575167465786,0.158954444943635,0,0.0519440784002512,0.0333984640985282,0.0921575167465786,-0.0333984640985282,-0.0921575167465786,250,"HOU",178,"F",1.07865168539326,0,0,0.0360253095894237,-0.0360253095894237,-0.0360253095894237,0.539325842696629,0,0.0497029303801772,-0.0497029303801772,0.0857282399696009,0,0.0280147838563153,250,52,68,"Pena"
"Andrew","Putna","Andrew Putna","RSL",2019,484,"GK",0,0,NA,NA,0,0,0,0,2,23.8718064948675,0,0.1488851442748,-0.1488851442748,0.1488851442748,0,0,0,0.0744425721374001,0,-0.0744425721374001,71,"RSL",484,"GK",0,0,0,0,0,0,0.396694214876033,0,0.0295309377073984,-0.0295309377073984,0.0295309377073984,0,0,71,13,162,"Putna"
"Sean","Nealis","Sean Nealis","NYRB",2019,511,"CB",2,1,12.0210814423113,0,1,0.134,0.563652059105969,0.865730587306233,0,NA,0,0,0,0.134269412693767,0.932583641984464,0.111794075128965,0.0671347063468833,0,0.432865293653117,0,56,"NYRB",511,"CB",0.37573385518591,0.187866927592955,0.187866927592955,0.0252247820324884,0.105891580575681,0.162642145560467,0,0,0,0,0.0252247820324884,0.17520162354307,0.0210024094175747,56,87,261,"Nealis"
"Andrew","Carleton","Andrew Carleton","ATL",2019,71,"Wing",1,0,29.9317193792806,0,0,0.031,-0.0310774514258641,-0.0310774514258641,1,10.6293755696184,0,0.100711675395406,-0.100711675395406,0.13178912682127,0,0.0120955953501441,0.0310774514258641,0.100711675395406,-0.0310774514258641,-0.100711675395406,97,"ATL",71,"Wing",1.35211267605634,0,0,0.0420202160124359,-0.0420202160124359,-0.0420202160124359,1.35211267605634,0,0.136173532929,-0.136173532929,0.178193748941435,0,0.016354607797378,97,33,165,"Carleton"
